user_id,metric
489.0,0
8078.0,0
14900.0,0
14501.0,0
14831.0,0
6006.0,0
404.0,0
14809.0,0
13533.0,0
14283.0,0
12748.0,0
14277.0,0
14244.0,0
14626.0,0
14086.0,0
1322.0,0
6222.0,0
13023.0,0
14907.0,0
14754.0,0
2157.0,0
13244.0,0
10201.0,0
13784.0,0
13585.0,0
13834.0,0
11863.0,0
14804.0,0
13569.0,0
10286.0,0
13653.0,0
14691.0,0
8909.0,0
14570.0,0
10273.0,0
14593.0,0
5564.0,0
14189.0,0
14417.0,0
14898.0,0
1165.0,0
15028.0,0
12212.0,0
14107.0,0
14372.0,0
15090.0,0
14901.0,0
9677.0,0
460.0,0
9320.0,0
14325.0,0
13621.0,0
7442.0,0
12887.0,0
6863.0,0
9979.0,0
14479.0,0
9579.0,0
14418.0,0
5623.0,0
8273.0,0
15012.0,0
13520.0,0
3306.0,0
13741.0,0
15083.0,0
8601.0,0
13625.0,0
3213.0,0
13482.0,0
13941.0,0
10686.0,0
14491.0,0
14058.0,0
346.0,0
14334.0,0
10426.0,0
14028.0,0
13733.0,0
14683.0,0
14615.0,0
13010.0,0
14945.0,0
14618.0,0
14443.0,0
10942.0,0
4964.0,0
15081.0,0
14292.0,0
8834.0,0
13420.0,0
14275.0,0
13408.0,0
12149.0,0
14106.0,0
8104.0,0
13930.0,0
14477.0,0
13469.0,0
13970.0,0
13398.0,0
966.0,0
2936.0,0
13184.0,0
14049.0,0
12776.0,0
13589.0,0
14760.0,0
14412.0,0
13293.0,0
6324.0,0
7284.0,0
12903.0,0
4805.0,0
8175.0,0
64.0,0
13641.0,0
13773.0,0
4568.0,0
13763.0,0
11059.0,0
9213.0,0
7026.0,0
4446.0,0
13962.0,0
14788.0,0
11195.0,0
13498.0,0
15042.0,0
14326.0,0
10158.0,0
4916.0,0
12496.0,0
11606.0,0
13319.0,0
14556.0,0
13710.0,0
15075.0,0
12356.0,0
12963.0,0
14054.0,0
13422.0,0
14892.0,0
13719.0,0
8912.0,0
14140.0,0
8947.0,0
13565.0,0
9191.0,0
3657.0,0
14350.0,0
15005.0,0
6801.0,0
5648.0,0
14455.0,0
11850.0,0
2860.0,0
13462.0,0
13154.0,0
10887.0,0
15024.0,0
7408.0,0
14966.0,0
13769.0,0
4635.0,0
14944.0,0
8469.0,0
5814.0,1
2782.0,1
14566.0,1
14282.0,1
128.0,1
8557.0,1
14319.0,1
4686.0,1
12788.0,1
9303.0,1
13098.0,1
7034.0,1
14940.0,1
14195.0,1
14973.0,1
14024.0,1
13825.0,1
5096.0,1
14512.0,1
14081.0,1
13624.0,1
2179.0,1
13088.0,1
14157.0,1
4569.0,1
10192.0,1
3470.0,1
15085.0,1
602.0,1
7241.0,1
13996.0,1
6991.0,1
14210.0,1
2982.0,1
13671.0,1
14429.0,1
11554.0,1
12341.0,1
9566.0,1
14204.0,1
11450.0,1
14964.0,1
1386.0,1
11563.0,1
13497.0,1
4522.0,1
8782.0,1
14267.0,1
14438.0,1
14810.0,1
1271.0,1
3271.0,1
13144.0,1
14689.0,1
5677.0,1
13676.0,1
8897.0,1
10802.0,1
14128.0,1
13655.0,1
13923.0,1
12937.0,1
11014.0,1
10019.0,1
13793.0,1
3909.0,1
5753.0,1
14390.0,1
14602.0,1
14545.0,1
3200.0,1
14099.0,1
373.0,1
13704.0,1
13842.0,1
13280.0,1
14299.0,1
5244.0,1
14792.0,1
12786.0,1
14923.0,1
8024.0,1
6298.0,1
7834.0,1
14125.0,1
8423.0,1
14784.0,1
3873.0,1
14237.0,1
14965.0,1
5841.0,1
10647.0,1
14866.0,1
12481.0,1
13557.0,1
14979.0,1
13262.0,1
8612.0,1
13495.0,1
14289.0,1
14680.0,1
11166.0,1
14869.0,1
2818.0,1
12406.0,1
11607.0,1
14496.0,1
14811.0,1
8970.0,1
12946.0,1
8183.0,1
13202.0,1
15011.0,1
14852.0,1
14327.0,1
7317.0,1
14880.0,1
14295.0,1
3737.0,1
14154.0,1
14657.0,1
11842.0,1
13432.0,1
14975.0,1
14457.0,1
20.0,1
14805.0,1
9665.0,1
4535.0,1
8144.0,1
13992.0,1
10086.0,1
11919.0,1
12483.0,1
6750.0,1
14182.0,1
14799.0,1
9630.0,1
12811.0,1
14649.0,1
9166.0,1
14826.0,1
14894.0,1
13547.0,1
6694.0,1
14905.0,1
14625.0,1
15066.0,1
10548.0,1
14711.0,1
12800.0,1
3420.0,1
13377.0,1
14509.0,1
14853.0,1
13496.0,1
13551.0,1
13065.0,1
12310.0,1
13156.0,1
15033.0,1
13046.0,1
13406.0,1
14263.0,1
12014.0,1
14279.0,1
14575.0,1
5830.0,1
9929.0,1
8802.0,1
3250.0,1
12243.0,1
14409.0,1
10583.0,1
7484.0,1
14391.0,1
14494.0,1
4675.0,1
9217.0,1
13843.0,1
7532.0,1
12474.0,1
14101.0,1
3159.0,1
5224.0,1
14007.0,1
2647.0,1
13074.0,1
4011.0,1
13968.0,1
10323.0,1
13183.0,1
14124.0,1
3490.0,1
3754.0,1
14855.0,1
14720.0,1
3856.0,1
11813.0,1
15043.0,1
13470.0,1
14146.0,1
8277.0,1
14606.0,1
11703.0,1
13238.0,1
3446.0,1
13961.0,1
3878.0,1
14378.0,1
5652.0,1
3675.0,1
14553.0,1
4365.0,1
6714.0,1
14103.0,1
15025.0,1
14358.0,1
14743.0,1
14317.0,1
15078.0,1
13830.0,1
9715.0,1
8060.0,1
15007.0,1
13776.0,1
14935.0,1
5597.0,1
14307.0,1
13190.0,1
10190.0,1
13425.0,1
14913.0,1
13236.0,1
14388.0,1
12391.0,1
14377.0,1
14510.0,1
14499.0,1
15054.0,1
13617.0,1
11319.0,1
14532.0,1
1529.0,1
14770.0,1
8636.0,1
14562.0,1
7559.0,1
14339.0,1
4818.0,1
10225.0,1
4642.0,1
14181.0,1
14952.0,1
14347.0,1
14095.0,1
14223.0,1
14930.0,1
3051.0,1
1352.0,1
14435.0,1
14066.0,1
14824.0,1
11504.0,1
13732.0,1
14962.0,1
3768.0,1
12054.0,1
6897.0,1
13563.0,1
8160.0,1
6337.0,1
9865.0,1
8089.0,1
15029.0,1
4160.0,1
14294.0,1
14953.0,1
14806.0,1
8302.0,1
14660.0,1
14983.0,1
8829.0,1
13400.0,1
822.0,1
14536.0,1
11330.0,1
13798.0,1
11343.0,1
13443.0,1
13584.0,1
10128.0,1
6174.0,1
13824.0,1
13483.0,1
10269.0,1
13249.0,1
13789.0,1
14243.0,1
14813.0,1
13409.0,1
5927.0,1
14790.0,1
9326.0,1
14003.0,1
13787.0,1
9426.0,1
11127.0,1
7227.0,1
13383.0,1
5548.0,1
15088.0,1
14150.0,1
14978.0,1
14313.0,1
7056.0,1
14707.0,1
802.0,1
14403.0,1
14273.0,1
13821.0,1
11820.0,1
3119.0,1
14599.0,1
2315.0,1
10268.0,1
14922.0,1
3454.0,1
14186.0,1
14926.0,1
11793.0,1
7583.0,1
11323.0,1
14859.0,1
9548.0,1
14453.0,1
13113.0,1
10038.0,1
1954.0,1
4306.0,1
9669.0,1
12856.0,1
14849.0,1
13586.0,1
13782.0,1
12751.0,1
14242.0,1
14611.0,1
8394.0,1
12421.0,1
13595.0,1
13755.0,1
14949.0,1
7518.0,1
3058.0,1
2854.0,1
959.0,1
12882.0,1
14291.0,1
2176.0,1
12122.0,1
15055.0,1
11799.0,1
14247.0,1
13898.0,1
14851.0,1
5137.0,1
9739.0,1
14511.0,1
12607.0,1
14265.0,1
14832.0,1
12810.0,1
9174.0,1
14559.0,1
4934.0,1
14723.0,1
14912.0,1
13649.0,1
14752.0,1
14672.0,1
14873.0,1
13734.0,1
13827.0,1
14995.0,1
13369.0,1
2386.0,1
466.0,1
14915.0,1
11262.0,1
14016.0,1
15052.0,1
13766.0,1
10944.0,1
14369.0,1
3065.0,1
14740.0,1
14260.0,1
13977.0,1
13165.0,1
14690.0,1
14041.0,1
6251.0,1
7454.0,1
15077.0,1
13783.0,1
14250.0,1
9097.0,1
14597.0,1
14857.0,1
12127.0,1
13543.0,1
12524.0,1
13888.0,1
8463.0,1
14955.0,1
12251.0,1
2959.0,1
12700.0,2
8514.0,2
14405.0,2
7198.0,2
3970.0,2
8474.0,2
6692.0,2
14848.0,2
12053.0,2
13640.0,2
3486.0,2
14084.0,2
6934.0,2
14918.0,2
101.0,2
1319.0,2
13484.0,2
14750.0,2
13892.0,2
4958.0,2
14032.0,2
13658.0,2
13393.0,2
14646.0,2
13328.0,2
14687.0,2
14363.0,2
581.0,2
11159.0,2
14142.0,2
13527.0,2
13644.0,2
7333.0,2
9074.0,2
14734.0,2
13701.0,2
13720.0,2
13925.0,2
13871.0,2
13278.0,2
13982.0,2
12547.0,2
6116.0,2
14445.0,2
14266.0,2
14988.0,2
13191.0,2
14906.0,2
14222.0,2
13448.0,2
7498.0,2
11893.0,2
6502.0,2
14837.0,2
1563.0,2
2056.0,2
13984.0,2
13385.0,2
14147.0,2
14433.0,2
14130.0,2
13542.0,2
14860.0,2
13044.0,2
14245.0,2
14228.0,2
13007.0,2
14974.0,2
14947.0,2
13453.0,2
10736.0,2
13694.0,2
14828.0,2
14241.0,2
14316.0,2
13627.0,2
14365.0,2
13564.0,2
12393.0,2
857.0,2
14640.0,2
13471.0,2
10261.0,2
9193.0,2
14834.0,2
5452.0,2
1736.0,2
13104.0,2
13809.0,2
14132.0,2
7104.0,2
14206.0,2
14644.0,2
13835.0,2
6921.0,2
14927.0,2
12627.0,2
2190.0,2
4077.0,2
14411.0,2
14506.0,2
15082.0,2
4808.0,2
13747.0,2
13102.0,2
7670.0,2
4866.0,2
13804.0,2
2410.0,2
6658.0,2
13553.0,2
14582.0,2
13454.0,2
14670.0,2
4641.0,2
14932.0,2
7030.0,2
14774.0,2
14733.0,2
14102.0,2
14524.0,2
5987.0,2
3636.0,2
12939.0,2
14288.0,2
2774.0,2
270.0,2
14759.0,2
15016.0,2
10105.0,2
13907.0,2
4583.0,2
12562.0,2
4457.0,2
1055.0,2
6813.0,2
13464.0,2
14133.0,2
14833.0,2
10772.0,2
14793.0,2
7912.0,2
14685.0,2
14963.0,2
1761.0,2
4860.0,2
12350.0,2
13211.0,2
13215.0,2
10037.0,2
14198.0,2
1326.0,2
3605.0,2
13552.0,2
12928.0,2
11416.0,2
3575.0,2
14516.0,2
4052.0,2
13056.0,2
14621.0,2
14587.0,2
14994.0,2
8663.0,2
14018.0,2
11115.0,2
402.0,2
13490.0,2
14961.0,2
13648.0,2
13508.0,2
14885.0,2
13662.0,2
15041.0,2
14850.0,2
13263.0,2
2183.0,2
14304.0,2
6031.0,2
10022.0,2
4842.0,2
6130.0,2
14874.0,2
12237.0,2
12759.0,2
14693.0,2
5659.0,2
4312.0,2
14355.0,2
14451.0,2
11581.0,2
14766.0,2
14552.0,2
13667.0,2
11676.0,2
14664.0,2
1575.0,2
14280.0,2
14609.0,2
13384.0,2
11909.0,2
14285.0,2
13632.0,2
14705.0,2
14847.0,2
8154.0,2
10454.0,2
13333.0,2
2204.0,2
2968.0,2
14814.0,2
1678.0,2
13480.0,2
13698.0,2
12880.0,2
13750.0,2
1128.0,2
6852.0,2
13583.0,2
14951.0,2
7051.0,2
14387.0,2
1047.0,2
13721.0,2
11990.0,2
14035.0,2
14111.0,2
6349.0,2
12456.0,2
14471.0,2
1428.0,2
15045.0,2
6616.0,2
13922.0,2
13581.0,2
8453.0,2
14541.0,2
8710.0,2
5260.0,2
14893.0,2
4442.0,2
14013.0,2
14293.0,2
4697.0,2
2902.0,2
14820.0,2
3227.0,2
14500.0,2
13394.0,2
5719.0,2
4198.0,2
14977.0,2
14251.0,2
6669.0,2
14027.0,2
14318.0,2
14665.0,2
13108.0,2
13506.0,3
98.0,3
14050.0,3
14272.0,3
14554.0,3
13764.0,3
14114.0,3
14384.0,3
14374.0,3
12375.0,3
14519.0,3
14038.0,3
14309.0,3
7567.0,3
15067.0,3
8177.0,3
13874.0,3
12977.0,3
14179.0,3
14176.0,3
5646.0,3
11020.0,3
13440.0,3
2955.0,3
11036.0,3
13882.0,3
14738.0,3
1380.0,3
12648.0,3
14208.0,3
13549.0,3
14373.0,3
13221.0,3
1509.0,3
14441.0,3
13684.0,3
12181.0,3
4398.0,3
451.0,3
2111.0,3
14359.0,3
14771.0,3
388.0,3
14628.0,3
14118.0,3
7439.0,3
8216.0,3
8015.0,3
9832.0,3
5192.0,3
7089.0,3
359.0,3
12543.0,3
14829.0,3
6470.0,3
5870.0,3
13974.0,3
9775.0,3
13826.0,3
7665.0,3
14531.0,3
14684.0,3
14361.0,3
13947.0,3
14046.0,3
3584.0,3
8470.0,3
13441.0,3
13434.0,3
13478.0,3
2086.0,3
5562.0,3
12957.0,3
13910.0,3
14745.0,3
1990.0,3
11044.0,3
13399.0,3
9920.0,3
2954.0,3
13853.0,3
5954.0,3
2521.0,3
11063.0,3
12741.0,3
2295.0,3
4347.0,3
11310.0,3
7930.0,3
14732.0,3
11555.0,3
14808.0,3
13799.0,3
9137.0,3
2474.0,3
1293.0,3
14026.0,3
14139.0,3
10357.0,3
14321.0,3
12652.0,3
3979.0,3
14650.0,3
13522.0,3
14478.0,3
2990.0,3
11239.0,3
14368.0,3
4935.0,3
11170.0,3
14357.0,3
14929.0,3
14330.0,3
1384.0,3
14177.0,3
5373.0,3
13439.0,3
4387.0,3
14226.0,3
11523.0,3
9945.0,3
13411.0,3
14382.0,3
13790.0,3
11090.0,3
5299.0,3
14668.0,3
13528.0,3
11181.0,3
4330.0,3
9685.0,3
9953.0,3
14818.0,3
7804.0,3
9874.0,3
9586.0,3
14240.0,3
14757.0,3
13902.0,3
14726.0,3
14747.0,3
14692.0,3
13860.0,3
14008.0,3
5288.0,3
12395.0,3
15079.0,3
8983.0,3
14201.0,3
12982.0,3
13192.0,3
14400.0,3
14426.0,3
7948.0,3
13706.0,3
13819.0,4
12050.0,4
8099.0,4
9861.0,4
14019.0,4
14043.0,4
13709.0,4
8659.0,4
14068.0,4
7941.0,4
9464.0,4
10152.0,4
14584.0,4
14484.0,4
12610.0,4
1283.0,4
14303.0,4
13976.0,4
7990.0,4
13731.0,4
13214.0,4
13744.0,4
12628.0,4
14877.0,4
4575.0,4
13654.0,4
8837.0,4
11833.0,4
14042.0,4
8856.0,4
11536.0,4
14301.0,4
7603.0,4
14199.0,4
2931.0,4
14666.0,4
3028.0,4
13578.0,4
11858.0,4
13696.0,4
14039.0,4
9624.0,4
14227.0,4
10522.0,4
12565.0,4
150.0,4
12241.0,4
8325.0,4
7635.0,4
8097.0,4
13516.0,4
13590.0,4
775.0,4
14362.0,4
10605.0,4
2488.0,4
14627.0,4
14767.0,4
13438.0,4
13956.0,4
13979.0,4
7531.0,4
14651.0,4
6696.0,4
13945.0,4
10441.0,4
14530.0,4
7810.0,4
14629.0,4
14620.0,4
14928.0,4
13818.0,4
1439.0,4
12372.0,4
457.0,4
1033.0,4
1554.0,4
12797.0,4
13466.0,4
9036.0,4
13797.0,4
8413.0,4
2490.0,4
14422.0,4
14253.0,4
14356.0,4
14579.0,4
3015.0,4
973.0,4
5672.0,4
13509.0,4
772.0,4
13765.0,4
4353.0,4
916.0,4
13660.0,4
5897.0,4
14881.0,4
13686.0,4
13737.0,5
13985.0,5
14302.0,5
9107.0,5
6003.0,5
11231.0,5
13572.0,5
8487.0,5
14200.0,5
13711.0,5
14586.0,5
3163.0,5
14217.0,5
6593.0,5
136.0,5
14677.0,5
2448.0,5
13713.0,5
7157.0,5
14523.0,5
13884.0,5
14098.0,5
5045.0,5
5275.0,5
14380.0,5
1979.0,5
11986.0,5
7164.0,5
12703.0,5
3541.0,5
14073.0,5
13456.0,5
14502.0,5
5892.0,5
8981.0,5
8705.0,5
12758.0,5
14542.0,5
8305.0,5
13396.0,5
591.0,5
6938.0,5
13541.0,5
13594.0,5
13727.0,5
13514.0,5
13548.0,5
13729.0,5
6005.0,5
14638.0,5
14094.0,5
13693.0,5
3251.0,5
11992.0,5
4556.0,5
10353.0,5
14571.0,5
13427.0,5
14220.0,5
5240.0,5
201.0,5
13858.0,5
8022.0,5
6821.0,5
13851.0,5
13742.0,5
10146.0,5
2943.0,5
13699.0,5
13918.0,5
3971.0,6
14187.0,6
13687.0,6
10648.0,6
13531.0,6
11597.0,6
13342.0,6
14000.0,6
429.0,6
12617.0,6
3274.0,6
13492.0,6
4687.0,6
14437.0,6
13845.0,6
10449.0,6
9185.0,6
437.0,6
14314.0,6
12744.0,6
9840.0,6
700.0,6
5184.0,6
13887.0,6
13928.0,6
14329.0,6
13475.0,6
1194.0,6
8438.0,6
14135.0,6
13924.0,6
4.0,6
5642.0,6
14173.0,6
8429.0,6
163.0,6
7997.0,6
14469.0,6
7396.0,6
134.0,6
13579.0,6
13608.0,6
6074.0,6
5399.0,6
14083.0,6
14823.0,6
13964.0,6
2684.0,6
13759.0,6
5531.0,6
1977.0,6
11061.0,7
2661.0,7
14183.0,7
10237.0,7
10939.0,7
13761.0,7
12164.0,7
2707.0,7
13367.0,7
11.0,7
14061.0,7
1410.0,7
13121.0,7
14323.0,7
14040.0,7
239.0,7
13025.0,7
14639.0,7
13688.0,7
14819.0,7
86.0,7
10975.0,7
13605.0,7
14141.0,7
14108.0,7
9879.0,7
10379.0,7
11657.0,7
14459.0,7
13785.0,7
13577.0,7
1427.0,7
13659.0,7
1311.0,7
1371.0,7
9492.0,7
13978.0,7
4580.0,7
11337.0,7
1215.0,7
12425.0,8
13810.0,8
14070.0,8
13938.0,8
14448.0,8
5571.0,8
5217.0,8
14062.0,8
5069.0,8
14462.0,8
13989.0,8
4711.0,8
14891.0,8
1505.0,8
614.0,8
14336.0,8
14172.0,8
13618.0,8
12907.0,8
13365.0,8
13623.0,8
8156.0,8
6547.0,8
11942.0,8
3811.0,8
6942.0,8
9430.0,8
14278.0,8
13592.0,8
3255.0,8
14037.0,8
13832.0,8
13973.0,8
10420.0,9
10786.0,9
9954.0,9
8123.0,9
7655.0,9
13301.0,9
13556.0,9
3334.0,9
13702.0,9
2802.0,9
2279.0,9
14051.0,9
59.0,9
3507.0,9
11655.0,9
1415.0,9
9896.0,9
13726.0,9
9318.0,9
13267.0,9
13486.0,9
1373.0,9
13067.0,9
13899.0,9
13444.0,9
14005.0,9
13387.0,9
14396.0,9
14009.0,9
13957.0,10
13775.0,10
13920.0,10
7998.0,10
7323.0,10
13580.0,10
2853.0,10
552.0,10
13468.0,10
5134.0,10
14170.0,10
9353.0,10
597.0,10
5194.0,10
5720.0,10
9992.0,10
14284.0,10
13723.0,10
13147.0,10
3226.0,10
3582.0,10
13575.0,10
8198.0,10
14110.0,11
13378.0,11
13417.0,11
13576.0,11
13839.0,11
13372.0,11
13395.0,11
13591.0,11
13534.0,11
13894.0,11
523.0,11
390.0,11
6681.0,11
4957.0,11
7452.0,12
1412.0,12
13672.0,12
13526.0,12
14158.0,12
4226.0,12
8134.0,12
14558.0,12
8925.0,12
13823.0,12
13948.0,12
13290.0,12
10498.0,12
13613.0,13
11949.0,13
83.0,13
4660.0,13
13896.0,13
13674.0,13
9626.0,13
2398.0,13
5110.0,13
428.0,13
13757.0,13
14335.0,14
3536.0,14
4209.0,14
9882.0,14
6154.0,14
12593.0,14
13691.0,14
7673.0,14
13933.0,15
3774.0,15
4726.0,15
13084.0,15
13697.0,15
2194.0,15
9799.0,15
13666.0,15
13539.0,16
5477.0,16
12357.0,16
9003.0,16
12931.0,16
10712.0,16
13247.0,16
7213.0,16
521.0,16
12747.0,16
14416.0,16
13550.0,17
14424.0,17
372.0,17
6372.0,17
1424.0,18
3484.0,19
7395.0,19
13754.0,19
12995.0,20
203.0,20
10886.0,20
287.0,20
12902.0,22
8733.0,22
13631.0,22
13511.0,24
